"dac"
{
	// General Strings
	"DAC_Tutorial_Synergy_2"		"Close the shop."
	"DAC_Tutorial_Synergy_3"		"Drag the heroes onto the board."
	"DAC_Tutorial_Synergy_4"		"Now they're working as a team!"
	
	"DAC_Tutorial_Items_0"			"Creep waves give rewards for your team or a hero.\nYou don't get to pick if you lose."
	"DAC_Tutorial_Items_1"			"Open your items tab to assign the item to one of your heroes."
	"DAC_Tutorial_Items_2"			"Drag the item to one of your heroes."
	"DAC_Tutorial_Items_3"			"Looking sharp!"
	
	"DAC_Tutorial_PlayerWaves_0"	"The next rounds are against other player teams on the left.\nYou will play against each of them in turn."
	"DAC_Tutorial_PlayerWaves_1"	"Try to use combining and creating Alliances in your team to achieve victory."
	
	"DAC_Tutorial_EndScene_0"		"You'll now receive hints and tips for the rest of the match."
	"DAC_Tutorial_EndScene_1"		"You can check The Rulebook for detailed information on heroes, creeps, abilities, and rules."
	"DAC_Tutorial_EndScene_2"		"Go get 'em!"

	"DAC_Tutorial_Interest_0"		"You get 1 gold interest for every 10 (capped at 30) gold at the end of each round in Standard and Duos."

	"DAC_Tutorial_Selling_0"		"You can sell heroes by selecting them and moving them to the sell button."
	
	"DAC_Tutorial_Level_0"			"You can only field as many heroes as your player level."
	"DAC_Tutorial_Level_1"			"To level up faster you can spend 5 gold to get 5xp."
	"DAC_Tutorial_Level_2"			"Saving gold for levelling is a great tactic."

	"DAC_Tutorial_PlaceHero_0"		"You can place as many heroes as your player level.\nMake sure you fill your team!"

	"DAC_Tutorial_Creeps_0"			"Every few rounds you get a creep wave which can reward powerful items."

	"DAC_Tutorial_LoseHealth_0"		"If you lose a home game then you will lose health. If you're reduced to zero then you're out!"
	
	
	"DAC_JoinParty_Title"		"Join Party"
	"DAC_JoinParty_Prompt"		"Party ID"	
	"DAC_Party_Invites"			"Party Invites"

	"DAC_Team_Info"				"Team Info"
	"DAC_RenameTeam_Title"		"Change Team Name"
	"DAC_RenameTeam_Prompt"		"Team Name"
	"DAC_RenameTeam_TeamStats"	"Team Stats:"
	"DAC_RenameTeam_NumGames"	"Total Games Played: {d:total_games}"
	"DAC_RenameTeam_NumWins"	"First Place Finishes: {d:total_first}"
	"DAC_RenameTeam_NumPodiums"	"Top Three Finishes: {d:total_podiums}"
	"DAC_RenameTeam_FirstGame"	"First Game together: {t:s:first_game}"
	"DAC_RenameTeam_UnlockAfter_Plural"			"Play {d:games_until_rename} more games to customize your team name"
	"DAC_RenameTeam_UnlockAfter_Singular"		"Play one more game to customize your team name"
	"DAC_RenameTeam_CooldownAfter_Plural"		"You may rename your team again after {d:games_until_rename} more games"
	"DAC_RenameTeam_CooldownAfter_Singular"		"You may rename your team again after one more game"
	"DAC_RenameTeam_NewTeamText"				"This team has not yet played any games together"
	"DAC_RenameTeam_ApplyName"					"Apply"
	"DAC_RenameTeam_Close"						"Close"

	"DAC_PartyMM_PlayersNotReady"					"Not all players are ready"
	"DAC_PartyMM_TooFewPlayers"						"Too few players in party"
	"DAC_PartyMM_TooManyPlayers"					"Too many players in party"
	"DAC_PartyMM_TooManyPlayersMM"					"More than 4 players in party"
	"DAC_PartyMM_TooManySpectators"					"Too many spectators in party"
	"DAC_PartyMM_InvalidVersions"					"Players have out of date versions"
	"DAC_PartyMM_MismatchedVersions"				"Player versions are incompatible"
	"DAC_PartyMM_PlayersNotUnlockedRanked"			"Not all players have unlocked ranked"
	"DAC_PartyMM_InvalidMatchMode"					"Parties cannot play this match mode"
	"DAC_PartyMM_TooManyPlayersOnTeam"				"Too many players on a team"
	"DAC_PartyMM_UnableToFillTeam"					"Not enough players to fill teams"
	"DAC_PartyMM_InvalidTeam"						"Invalid team selected"

	"DAC_PartyVersion_Mismatched"					"This user is playing with a version that is incompatible with your version."
	"DAC_PartyVersion_Invalid"						"This user is playing with a version that is no longer supported."
	"DAC_PartyVersion_Title"						"Invalid Client Version"
	
	"DAC_Friends_WindowTitle"						"Friends"
	"DAC_FriendsCategory_Party"						"In Party"
	"DAC_FriendsCategory_PartyInvite"				"Invited"
	"DAC_FriendsCategory_PlayingDAC"				"Playing"
	"DAC_FriendsCategory_Online"					"Online"
	"DAC_FriendsCategory_Offline"					"Offline"
	"DAC_FriendsCategory_Pending"					"Pending"
	"DAC_FriendsCategory_SentInvite"				"Sent Invite"
	"DAC_Friends_Empty"								"Your friends list is currently empty"
	"DAC_Friends_Add_Friend_Tooltip"				"Add Friend"
	"DAC_Friends_Add_Friend_Entry_Placeholder"		"Enter Friend ID to search for"
	"DAC_Friends_Add_Friend_Your_ID"				"Your Friend ID is:"
	"DAC_Friends_Friend_Code_Button"				"Add friend"
	"DAC_RoundOver_Underlord_TempQuip"				"\"And that’s why you always leave a note!\""
	"DAC_RoundOver_HealthLost_Label"				"Health Lost"
	"DAC_RoundOver_GoldEarnedLabel"					"Gold Next Round"
	"DAC_RoundOver_Header_RoundWon"					"Round Victory"
	"DAC_RoundOver_Header_RoundWonDecisive"			"Decisive Victory"
	"DAC_RoundOver_Header_RoundWonNarrow"			"Hard Fought Victory"
	"DAC_RoundOver_Header_RoundLost"				"Round Defeat"
	"DAC_RoundOver_Header_RoundLostNarrow"			"Narrow Loss"
	"DAC_RoundOver_Header_FlawlessVictory"			"Flawless Victory"
	"DAC_RoundOver_RoundNumber"						"Round Damage"
	"DAC_RoundOver_OpponentName"					"vs {g:dac_player_slot_persona:b:opponent_slot}"

	"dac_settings_cancel"						"Cancel"
	"dac_settings_apply"						"Apply"

	"dac_settings_hotkeys"						"Hotkeys"
	"dac_settings_advancedhotkeys"				"Advanced Hotkeys"
	"dac_settings_options"						"Options"
	"dac_settings_audio"						"Audio"
	"dac_settings_about"						"About"
	"dac_settings_voice"						"Voice"
	"dac_settings_voice_level"					"Current recording level"
	"dac_settings_voice_steam_link"				"Recording device settings are configured using <a href=\"event:DOTAShowSteamVoiceSettings()\">Steam voice settings</a>."
	"dac_settings_volume"						"Volume"
	"dac_settings_ios_muted"					"IOS: Silent Mode is ON - All sounds will be muted."
	"dac_settings_video"						"Video"
	"dac_settings_game"							"Game"
	"dac_settings_tab_language"					"Language"
	"dac_settings_submitfeedback"				"Submit Feedback"
	"dac_settings_feedback"						"Feedback"
	"dac_Privacy_Policy"						"Privacy Policy"
	"DAC_SettingsCredits"						"Credits"
	"DAC_SettingsShowCredits"					"Show Credits"
	"VALVE"										"VALVe"
	"DAC_Credits_Contractors"					"Contractors"
	"DAC_Credits_VoiceActors"					"Voice Actors"
	"DAC_Credits_Testing"						"Testers"
	"DAC_Credits_Thanks"						"Thanks"


	"dac_settings_usenativeresolution"			"Use my monitor's current resolution"
	"dac_settings_customresolution"			"Use advanced settings"

	"dac_settings_resolution"					"Resolution"
	"dac_settings_rendering"					"Rendering"
	"dac_settings_aspectratio"					"Aspect Ratio"
	"dac_settings_aspectratio43"				"4:3"
	"dac_settings_aspectratio169"				"16:9"
	"dac_settings_aspectratio1610"				"16:10"
	"dac_settings_aspectratio219"				"21:9"
	"dac_settings_resolution_size"				"Size:"
	"dac_settings_resolution_display_mode"		"Display Mode:"
	"dac_settings_fullscreen"					"Exclusive Fullscreen"
	"dac_settings_coop_fullscreen"             "Desktop-friendly Fullscreen"
	"dac_settings_window"						"Windowed"
	"dac_settings_borderless"					"Borderless Window"
	"dac_settings_videodefaults"				"Reset to defaults"
	"dac_settings_fullscreenbrightness"			"Brightness"
	"dac_settings_basicvideosettings"			"Use basic settings"
	"dac_settings_fastestvideo"					"Fastest"
	"dac_settings_appearancevideo"				"Best Looking"
	"dac_settings_advancedvideosettings"		"Use advanced settings"
	"dac_settings_antialiasing"					"Anti-Aliasing"
	"dac_settings_specular"						"Specular"
	"dac_settings_bloom"						"Specular and Light Blooms"
	"dac_settings_waterquality"					"High Quality Water"
	"dac_settings_fog"							"Atmospheric Fog / Caustics"
	"dac_settings_animateportrait"				"Animate Portrait"
	"dac_settings_additivelight"				"Additive Light Pass"
	"dac_settings_worldlight"					"World Lighting"
	"dac_settings_ambientocclusion"				"Ambient Occlusion"
	"dac_settings_ambientcreatures"				"Ambient Creatures"
	"dac_settings_ambient_cloth"				"Ambient Cloth Simulation"
	"dac_settings_normal_maps"					"Normal Maps"
	"dac_settings_parallax_mapping"				"Ground Parallax"
	"dac_settings_dashboard_renderquality"		"High Quality Dashboard"
	"dac_settings_vsync"						"VSync"
	"dac_settings_tilt_shift"					"Depth of Field"
	"dac_settings_exp_lag_limiter"				"Experimental Input Lag Limiter"
	"dac_settings_renderquality"				"Game Screen Render Quality"
	"dac_settings_shadowquality"				"Shadow Quality"
	"dac_settings_shadowquality_off"			"Off"
	"dac_settings_shadowquality_ultra"			"Ultra"
	"dac_settings_texturequality"				"Texture Quality"
	"dac_settings_texturequality_low"			"Low"
	"dac_settings_texturequality_med"			"Med"
	"dac_settings_texturequality_high"			"High"
	"dac_settings_particlequality"				"Effects Quality"
	"dac_settings_particlequality_low"			"Low"
	"dac_settings_particlequality_med"			"Med"
	"dac_settings_particlequality_high"			"High"
	"dac_settings_grassquality"					"Grass"
	"dac_settings_tree_wind"					"Tree Wind"
	"dac_settings_computeshader"				"Compute Shaders"
	"dac_settings_computeshader_tooltip"		"Only supported on Vulkan and DirectX 11.\nCompute shaders improve performance under most configurations."
	"dac_settings_fps_max"						"Maximum frames per second allowed"
	"dac_settings_fps_max_tip"						"Extended values can be provided with the +fps_max launch option.\nValues out of range for the slider will disable the slider."
	"dac_settings_colourblind_mode"				"Colorblind Mode"
	"dac_settings_draw_unit_outlines"			"Outline Units"
	"dac_settings_mastervolume"				"Master Volume"
	"dac_settings_gamevolume"					"Game Sounds"
	"dac_settings_musicvolume"					"Music"
	"dac_settings_voicevolume"					"Voice"
	"dac_settings_gamevoicevolume"				"Unit Speech"
	"dac_settings_openmic"						"Enable Open Mic to communicate with party members"
	"dac_settings_openmicthreshold"				"Open Mic Threshold"
	"dac_settings_voice_always_sample_mic"		"Streamlined Push To Talk"
	"dac_settings_voice_always_sample_mic_tooltip"	"Keeps the recording device active to avoid gameplay freezes on some hardware."
	"dac_settings_audiodefaults"				"Audio Defaults"
	"dac_settings_defaultaudio"					"Default"
	"dac_settings_sounddevice"					"Sound Device:"
	"dac_settings_speakerconfig"				"Speaker Configuration:"
	"dac_settings_headphones"					"Headphones"
	"dac_settings_2speakers"					"2 Speakers"
	"dac_settings_4speakers"					"4 Speakers"
	"dac_settings_5speakers"					"5.1 Speakers"
	"dac_settings_7speakers"					"7.1 Speakers"
	"dac_settings_captions"						"Use Captions"
	"dac_settings_chat_allow_custom_messages"	"Show Custom Chat"
	"dac_settings_chat_filter_custom_messages"	"Filter Spicy Chat"
	"dac_settings_playunderlordcombatspeech"	"Play Underlord Combat Speech"
	
	"dac_settings_camera_type"					"Camera"
	"dac_settings_camera_default"				"Default"
	"dac_settings_camera_strategic"				"Strategic"
	"dac_settings_camera_cinematic"				"Cinematic"

	"dac_settings_layout_mode"					"Interface Layout"
	"dac_settings_layout_config_mobile"			"Small Screen"
	"dac_settings_layout_config_pc"				"Large Screen"
	"dac_settings_input_mode"					"Input Mode"
	"dac_settings_input_config_touch"			"Touch"
	"dac_settings_input_config_cursor"			"Cursor"

	"dac_settings_steam"						"Steam"
	"dac_settings_synergies_hide_partial"		"Hide partial Alliances during combat"
	"dac_settings_enable_haptics"				"Enable haptics"
	"dac_settings_tap_move"						"Enable tap to move"
	"dac_settings_auto_deploy_units"			"Auto deploy units from your bench if there is room"
	"dac_settings_use_panorama_login"			"Use legacy Steam login"
	"dac_settings_low_violence"					"Low Violence Mode"
	"dac_settings_filter_offensive_text"		"Hide offensive words"

	"dac_settings_low_violence_changed_title"	"Restart required"
	"dac_settings_low_violence_changed_body"	"To apply this change, you must close and restart Dota Underlords"


	"dac_settings_mobile"						"Mobile"
	"dac_mobile_settings"						"Mobile Framerate Settings"
	"dac_mobile_framerate"						"Mobile framerate limit"
	"dac_settings_fps_15"						"15 FPS (Battery Saver)"
	"dac_settings_fps_30"						"30 FPS"
	"dac_settings_fps_60"						"60 FPS"

	"dac_settings_mobile_fps_increase"			"Increase FPS cap during touch interactions."
	"dac_settings_mobile_fps_increase_charging"		"Allow FPS increase while plugged in."

	"dac_settings_build_version"				"Build Version: {d:client_version_number}"

	"dac_settings_developer_options"		"Developer Options"
	"dac_settings_dac_developer_mode"			"dac_developer_mode"
	"dac_settings_cl_showmem"					"cl_showmem"

	"dac_settings_support_options"			"Support Options"
	"dac_support_upload_save_game"				"Upload Save Game to Steam Support"
	"dac_support_upload_console_log"			"Upload Console Log to Steam Support"
	"dac_dump_memory_stats"						"Dump Memory Stats"
	"dac_support_upload"						"Upload to Steam Support"
	"dac_support_upload_error_unknown"			"Upload failed, unknown error."
	"dac_support_upload_error_no_file"			"Upload failed, no file found to upload."
	"dac_support_upload_success"				"Thank you for submitting your console logs."

	"dac_settings_no_mode_resolutions"         "No supported resolutions"
	"dac_settings_fullscreen_focus_behavior"	"Desktop-friendly fullscreen minimizes on focus loss"
	"dac_settings_render_system"				"Rendering API in use:"
	"dac_settings_next_render_system"			"Rendering API for next game launch:"
	"dac_settings_render_system_reset"			"If the game does not launch properly after changing this setting you can add -safe_mode to your launch options to have Underlords start with a default rendering API."
	"dac_settings_cur_render_system_tooltip"	"The rendering API in use may differ from what was requested if the requested renderer is not supported, failed to initialize, was overridden by launch options or requires optional DLC to be installed."
	"dac_settings_render_system_tooltip"		"Changes to this setting will not take effect until the next launch.\nIf you have rendering API launch options like -dx9, -dx11, -gl or -vulkan they lock this setting.\nTools mode will also lock the setting."
	"dac_settings_render_system_recommended"	"recommended"
	"dac_settings_render_system_needs_dlc"		"DLC installation required"

	"dac_settings_cur_language"					"Language in use:"
	"dac_settings_next_language"				"Language for next game launch:"
	"dac_settings_system_default_language"		"System language (no game language set)"
	"dac_settings_cur_language_tooltip"			"If no game language is set this is chosen from system language settings.\nThe language in use may differ from what was requested if the requested language was overridden by launch options."
	"dac_settings_language_tooltip"				"Changes to this setting will not take effect until the next launch.\nIf you have language launch options like -language or -textlanguage they lock this setting."
	"dac_settings_language_restart"             "Please relaunch the game to load the selected language."

	"OS_Default_Device"							"Default Device"
	"dac_settings_unitspeeh"					"Unit Speech"
	"dac_settings_unitspeech_off"				"Off"
	"dac_settings_unitspeech_events"			"Events"
	"dac_settings_unitspeech_all"				"All"
	"dac_settings_playsoundinbackground"		"Play Sound in Desktop"
	"dac_settings_lowlatency_audio"			"Autodetect Audio Latency"

	"dac_settings_draw_unit_icons"			"Show Unit Icons"
	"dac_settings_gameplay_camera_motion"		"Move Camera During Combat"
	"dac_settings_show_unit_hints"			"Show Unit Hints In Shop"

	"dac_item_select_victory"				"Victory!"
	"dac_item_select_victory_subtitle"		"<span class='SubtitleHighlight'>Choose</span> your prize:"
	"dac_item_select_defeat"				"Neutral round lost"
	"dac_item_select_defeat_subtitle"		"<span class='SubtitleHighlight'>Choose</span> a lower quality prize:"
	"dac_item_select_unit_count"			"Affected units: {d:units_on_board} on the board and {d:units_on_bench} on the bench."
	"dac_item_select_hide_choices"			"Show Board"
	"dac_item_select_show_choices"			"Show Items"
	"dac_item_select_turbo"					"Select an item"
	"dac_item_select_reroll"				"Reroll"

	"dac_talent_select"						"Select a Talent"
	"dac_talent_level"						"{i:talent_level}"


	"dac_item_tooltip_item_type_offensive"		"Offensive Item"
	"dac_item_tooltip_item_type_defensive"		"Defensive Item"
	"dac_item_tooltip_item_type_support"		"Support Item"
	"dac_item_tooltip_item_type_global"			"Global Item"
	"dac_item_tooltip_item_type_alliance"		"Alliance Item"
	"dac_item_tooltip_item_type_placeable"		"Contraption"
	"dac_item_tooltip_item_type_hat"			"Hat"
	
	"DAC_Hero_Unit_Cost"						"Tier {i:UnitCost}"
	"DAC_Hero_Unit_Stats"						"Stats"
	"DAC_Hero_Unit_Ability"						"Ability"

	"Native_DownloadOverMobileLabel"		"Download over Mobile Network?"
	"Native_DownloadOverMobileMessage"		"You are about to download over a mobile network. Continue?"
	"Native_PermissionsTitle"				"Dota Underlords Permissions"
	"Native_PermissionsText"				"Dota Underlords needs permission to store game content on this device's external storage."

	"DAC_RankUp_Title"						"Conga Rats!"
	"DAC_RankUp_Subheading"					"You're crackin eggs of wisdom!"

	"DAC_Season"								"Glossary"
	"DAC_Season_Subhead"                        "Welcome to the Beta Season of Dota Underlords"
	"DAC_Season_Abstract"						"Here you'll find more detailed explanations about different terms and concepts that are referred to throughout Dota Underlords."

	"DAC_Season_Mobile"								"Glossary"
	"DAC_Season_Subhead_Mobile"                     "Welcome to the Dota Underlords Preseason"
	"DAC_Season_Abstract_Mobile"					"Here you'll find more detailed explanations about different terms and concepts that are referred to throughout Dota Underlords."

	"dac_glossary_status_effects"			"Status Effects"
	"dac_glossary_break"					"Break"
	"dac_glossary_break_desc"				"Unit’s passive effects from abilities and items are disabled."
	"dac_glossary_disarm"					"Disarm"
	"dac_glossary_disarm_desc"				"Unit cannot attack."	
	"dac_glossary_fire"						"Fire"
	"dac_glossary_fire_desc"				"Units on fire lose 2.5% of their Max Health every second. This effect is not lethal if the caster is friendly."	
	"dac_glossary_hex"						"Hex"
	"dac_glossary_hex_desc"					"Unit is turned into a chicken and they cannot attack, or cast spells."	
	"dac_glossary_root"						"Root"
	"dac_glossary_root_desc"				"Unit cannot move."	
	"dac_glossary_silence"					"Silence"
	"dac_glossary_silence_desc"				"Unit cannot cast spells."	
	"dac_glossary_stun"						"Stun"
	"dac_glossary_stun_desc"				"Unit cannot move, attack or cast spells."	
	"dac_glossary_poison"					"Poison"
	"dac_glossary_poison_desc"				"Poisoned units take 15 physical damage per second and healing is reduced by 15% for 5 seconds. Poison effects can stack up to 5 times."	

	"dac_glossary_key_concepts"				"Key Concepts"
	"dac_glossary_ace"						"Ace"
	"dac_glossary_ace_desc"					"Aces are Tier 5 (5 cost) hero units. Each is the capstone to its associated Alliance. In addition to its regular abilities, every Ace unit offers a new Ace effect that is enabled when you have at least one level of its associated Alliance. When at least one level of that Alliance is enabled, when an Ace unit appears in the Shop, the odds of it being the Ace unit associated with that Alliance is increased by 15%."
	"dac_glossary_alliance"					"Alliance"
	"dac_glossary_alliance_desc"			"Each hero unit is part of one, two, or three Alliances. When they fight on the board alongside other heroes who share the same Alliance, the crew receives an Alliance bonus. This could either make your crew stronger in some way, or your opponent’s crew weaker in some way. Many Alliances have multiple levels of strength that can be reached when you have more unique heroes from that Alliance on your board. For instance a level 1 Brawny Alliance is reached with two heroes, and a level 2 Brawny Alliance can be reached with four heroes. Higher level Alliances offer better benefits to your crew."
	"dac_glossary_gold"						"Gold"
	"dac_glossary_gold_desc"				"Gold is used in Underlords to buy heroes (1-5 gold), reroll the Shop (2 gold), and buy experience (5 gold for 5 XP). Gold can be earned throughout the match in a variety of ways. A base amount of gold is earned after each round regardless of how you did in the last battle. In addition, bonus gold can earned from win streaks, lose streaks, and items. Gold can also be earned through interest – for every 10 gold you have at the beginning of a round up to 30 gold, you will earn 1 extra gold."
	"dac_glossary_hype"						"Hype"
	"dac_glossary_hype_desc"				"Hype is an Underlord's main source of power. As your Underlord gains Hype, their damage output increases (to a max of +50% at full Hype), and ability cooldowns tick faster (up to 40% at full Hype). Hype is generated at a constant rate - and each Underlord has different buffs that allow it to generate faster. Killing your opponent's Underlord grants 2x Hype generation, but getting humiliated by being Stunned or Hexed reduces Hype by 5 each second."
	"dac_glossary_level"					"Player Level"
	"dac_glossary_level_desc"				"When you earn enough XP, you will level up. XP is earned automatically at 1 XP per round, or can be purchased in the Shop - 5XP for 5 gold. Leveling up gives you several bonuses. Your crew count increases along with your level (at level 2 you can field 2 heroes, at level 5, you can field 5). The Shop odds change with your level as well – more powerful heroes will appear in the Shop as you level up."
	"dac_glossary_rank"						"Hero Rank"
	"dac_glossary_rank_desc"				"All heroes hired in the Shop start out as Rank 1. If you hire three of the same hero, they will automatically combine into a Rank 2 hero. Rank 2 heroes not only have more hit points and deal more damage, but their abilities also level up in strength as well. If you create three Rank 2 heroes, they will automatically combine into a Rank 3 hero."

	"dac_glossary_charts"		"charts!"
	"howto_xpchart_title"		"XP needed for each level"
	"howto_chart_level"			"Player Level"
	"howto_chart_xp"			"XP needed"
	"howto_unitchart_title"		"Shop odds per player level"
	"howto_chart_units_1"		"Tier 1 Units"
	"howto_chart_units_2"		"Tier 2 Units"
	"howto_chart_units_3"		"Tier 3 Units"
	"howto_chart_units_4"		"Tier 4 Units"
	"howto_chart_units_5"		"Tier 5 Units"
	"howto_chart_level11_note"	"*Applies when player is level 10 and has the 'Higher class of criminal' item"
	"howto_itemchart_title"		"Item tier odds per loot round"
	"howto_chart_round"			"Loot Round"
	"howto_chart_items_1"		"Tier 1 Items"
	"howto_chart_items_2"		"Tier 2 Items"
	"howto_chart_items_3"		"Tier 3 Items"
	"howto_chart_items_4"		"Tier 4 Items"
	"howto_chart_items_5"		"Tier 5 Items"



	"dac_glossary_rank_details"				"Player Rank Details"

	"DAC_SeasonRank_Tooltip_Title"				"SEASONAL RANK MEDALS"
	"DAC_SeasonRank_Tooltip_Title_Desc"			"Your skill this season is displayed by a rank medal."
	"DAC_SeasonRank_Tooltip_Minor_Desc"			"Each medal has five levels of progress before promotion to the next rank."
	"DAC_SeasonRank_Tooltip_Generic_Desc"		"The strongest players display their leaderboard position below the rank medal."
	"DAC_SeasonRank_Tooltip_End_Desc"			"Players earn medals by playing in Ranked games.  At the conclusion of each season medals are retired."

	"DACWantedAmount"							"$%s1"

	"DACRankTierName1"							"RankTier1"
	"DACRankTierName2"							"RankTier2"
	"DACRankTierName3"							"RankTier3"
	"DACRankTierName4"							"RankTier4"
	"DACRankTierName5"							"RankTier5"
	"DACRankTierName6"							"RankTier6"
	"DACRankTierName7"							"RankTier7"
	"DACRankTierName8"							"RankTier8"
	"DACRankTierDisplayName1"					"Tier 1"
	"DACRankTierDisplayName2"					"Tier 2"
	"DACRankTierDisplayName3"					"Tier 3"
	"DACRankTierDisplayName4"					"Tier 4"
	"DACRankTierDisplayName5"					"Tier 5"
	"DACRankTierDisplayName6"					"Alliances"
	"DACRankTierDisplayName7"					"Tier 7"
	"DACRankTierDisplayName8"					"Tier 8"
	"DACRankLegendaryUnit"						"Tier 5"
	"DACRankPoints"								"{d:player_rank_score}"
	"DACRankPoints1"							"{d:player_rank_score1}"
	"DACRankPoints2"							"{d:player_rank_score2}"
	"DACTeamRankPoints"							"{d:team_rank_score}"
	"DAC_Team_Rank_Label"						"Team Rank"
	"DAC_Team_Rank_YourRank_Label"				"Your Rank"

	"DAC_Season_Rank_Title"						"Seasonal Rank Medals"
	"DAC_Season_Rank_Desc"						"As your skill progresses in the season, you will be awarded rank medals, each with five levels.  If you surpass Big Boss V, you will be crowned a Lord of White Spire and earn your place on the global leaderboard."

	"DAC_LevelUp_Rank_Old"	"<span class='RankName'>{s:old_rank_name}</span> {s:old_rank_tier}"
	"DAC_LevelUp_Rank_New"	"<span class='RankName'>{s:new_rank_name}</span> {s:new_rank_tier}"
	"DAC_LevelUp_Rank_New1"	"<span class='RankName'>{s:new_rank_name1}</span> {s:new_rank_tier1}"
	"DAC_LevelUp_Rank_New2"	"<span class='RankName'>{s:new_rank_name2}</span> {s:new_rank_tier2}"
	"DAC_LevelUp_Rank_Postgame"	"<span class='RankName'>{s:new_rank_name}</span> {s:new_rank_tier}"
	"DAC_LevelUp_Team_Rank_Old"	"<span class='RankName'>{s:old_team_rank_name}</span><br> {s:old_team_rank_tier}"
	"DAC_LevelUp_Team_Rank_New"	"<span class='RankName'>{s:new_team_rank_name}</span><br> {s:new_team_rank_tier}"
	"DAC_LevelUp_Team_Rank_Postgame"	"<span class='RankName'>{s:new_team_rank_name}</span> {s:new_team_rank_tier}"
	"DAC_LevelUp_Title_Minor"	"You leveled up!"
	"DAC_LevelUp_Title_Major"	"Promotion!"
	"DAC_LevelDown_Title_Minor"	"You lost a level!"

	"DAC_Rank_Name_1"							"Upstart"
	"DAC_Rank_Name_2"							"Grifter"
	"DAC_Rank_Name_3"							"Outlaw"
	"DAC_Rank_Name_4"							"Enforcer"
	"DAC_Rank_Name_5"							"Smuggler"
	"DAC_Rank_Name_6"							"Lieutenant"
	"DAC_Rank_Name_7"							"Boss"
	"DAC_Rank_Name_8"							"Big Boss"
	"DAC_Rank_Name_9"							"Lord of White Spire"
	"DAC_Tier_Name_1"							"I"
	"DAC_Tier_Name_2"							"II"
	"DAC_Tier_Name_3"							"III"
	"DAC_Tier_Name_4"							"IV"
	"DAC_Tier_Name_5"							"V"

	"DAC_Tier_Name_Short_1"							"I"
	"DAC_Tier_Name_Short_2"							"II"
	"DAC_Tier_Name_Short_3"							"III"
	"DAC_Tier_Name_Short_4"							"IV"
	"DAC_Tier_Name_Short_5"							"V"

	"DAC_Leaderboard_Rank"						"<span class='RankName'>{s:new_rank_name}</span>"
	"DAC_Leaderboard_Rank1"						"<span class='RankName'>{s:new_rank_name1}</span>"
	"DAC_Leaderboard_Rank2"						"<span class='RankName'>{s:new_rank_name2}</span>"
	"DAC_Team_Leaderboard_Rank"					"<span class='RankName'>{s:new_team_rank_name}</span>"

	"DAC_Reward_Unlocked"						"You Earned a Reward!"
	"DAC_Reward_Title_Major"					"Yo! A Reward"
	"DAC_Reward_Title_Minor"					"Claim now on the proto pass page"
	"DAC_Reward_Item_Name"						"{s:reward_name}"
	"DAC_Reward_Item_NameTalent"				"Round {i:round} {s:underlord_name} Talent"
	"DAC_Reward_Item_Desc"						"{s:reward_desc}"
	"DAC_Reward_Item_Type"						"{s:reward_type}"
	"DAC_Reward_Item_TalentCount"				"{i:talents_unlocked} / {i:talents_total}"
	"DAC_Reward_Item_TalentUnlocked"			"{s:underlord_name} talents unlocked"
	"DAC_Reward_Item_TalentUnlockedLabel"		"Additional Talents"
	"DAC_Reward_Item_ViewDetails"				"View Details"
	"DAC_Reward_Item_Select"					"Select"
	"DAC_Reward_Item_Selected"					"Selected"
	"DAC_Reward_Tooltip_Body"					"{s:reward_type}<br><span class='TooltipItalic'>{s:reward_desc}</span>"

	"DAC_Reward_Claim_Button_Exp"						"Claim {d:claim_exp}<span class='claim_subscript'>xp</span>"
	"DAC_Reward_Claim_Button"						"Claim"
	"DAC_Reward_Claim_Challenge_Title"			"Daily Challenge Completed"
	"DAC_Postgame_ChallengeComplete"			"Challenge Complete"

	"DAC_LookingForMatch_Desc"					"Finding {s:game_mode} {s:match_mode}"
	"DAC_LookingForMatch_Loading"				"Loading..."

	"DAC_SelectMatchType_Title"					"Select Mode"
	"DAC_PartySelectMatchType_Title"			"Party Match"
	"DOTA_Select_Description"                   "How would you like to play?"
	"DAC_SelectMatchType_AboutDuos_Title"		"About Duos"
	"DAC_SelectMatchType_AboutDuos_SubTitle"	"Party up with a friend and battle against seven other teams of two."
	"DAC_BlockTitle_1"							"Trade resources"
	"DAC_BlockTitle_2"							"Fight together, separately"
	"DAC_BlockTitle_3"							"Shared level and health"
	"DAC_BlockDesc_1"							"Build your crew and battle against other Underlords, but now with extra help! Heroes and gold can be sent to your teammate to help them complete Alliances and level up their crew."
	"DAC_BlockDesc_2"							"Teams are matched up against other teams every round. Battles are fought individually, and round damage is added up from both fights. Eight teams enter, and the last team standing wins the day."
	"DAC_BlockDesc_3"							"You and your teammate share the same level, and if one of you levels up, you both will. Watch your health though - you and your partner share the same health bar, so you'll live or die together!"

	"DAC_SelectMatchType_AboutDuos_Desc"		"The Duos game mode is played with eight teams of two. Your health is shared with your teammate, and you can send and receive heroes to complete your crew and Alliances. Party up with a friend and jump in the queue to get started."

	"DAC_FirstGameTutorial_Title"				"Tutorial Match"
