"dac"
{
	// General Strings


	"DAC_Tutorial_V2_Intro_1a"		"O Dota Underlords é um jogo de estratégia em que enfrentas sete outros jogadores. O último de pé ganha."

	"DAC_Tutorial_V2_Intro_1aa"		"Todas as partidas do Dota Underlords giram em torno de comprar e melhorar heróis, formar alianças, equipar itens e os Underlords em si."
	
	"DAC_Tutorial_V2_Intro_1b"		"Só podes ganhar se tiveres um bom exército. Recruta o teu primeiro herói: seleciona o botão acima para abrires a LOJA."
	"DAC_Tutorial_V2_Intro_1c"		"Como podes ver, cada herói tem os seus pontos fortes e habilidades. Seleciona um herói para o recrutares."
	"DAC_Tutorial_V2_Intro_1d"		"Arrasta o herói do teu BANCO para o TABULEIRO para que participe na próxima batalha."
	"DAC_Tutorial_V2_Intro_1e"		"As batalhas são automáticas. Repara no que acontece! "

	"DAC_Tutorial_V2_Intro_2a"		"Boa! Esta foi uma ronda de itens, o que significa que podes escolher um item para o teu herói. Escolhe um!"
	"DAC_Tutorial_V2_Intro_2b1"		"Boa escolha! Essa Claymore vai ajudar a tua unidade a causar mais dano."
	"DAC_Tutorial_V2_Intro_2b2"		"Boa escolha! Essa Cota de Malha vai ajudar a tua unidade a sofrer menos dano."
	"DAC_Tutorial_V2_Intro_2b3"		"Boa escolha! As Luvas da Aceleração vão ajudar a tua unidade a atacar mais depressa."
	"DAC_Tutorial_V2_Intro_2c"		"Equipar um item é fácil, só tens de arrastá-lo da barra lateral para o teu herói. Experimenta."

	"DAC_Tutorial_V2_Intro_3a"		"Maravilha. Vai começar uma ronda nova, e com ela mais dinheiro e inimigos novos. Mas quais?"
	"DAC_Tutorial_V2_Intro_3b"		"Hmm, estes aqui parecem mais fortes, então vamos ver como podemos fortalecer o teu herói. Abre a Loja."
	"DAC_Tutorial_V2_Intro_3c"		"Bingo! Se recrutares dois do mesmo herói, eles serão combinados para criar um herói mais forte de 2 estrelas! (Em certos modos de jogo, serão precisos três heróis para combinar.)"
	"DAC_Tutorial_V2_Intro_3d"		"A tua unidade ficou maior. Queres saber porque é que os heróis se combinam? Eu sei porquê. É porque... oh, olha, eles estão a lutar!"
	
	"DAC_Tutorial_V2_Intro_4a"		"Facílimo. Mas agora chega de lutar com criptidos. Na ronda a seguir vais enfrentar outro exército de heróis. Mais uma vez, toma um pouco de ouro."
	"DAC_Tutorial_V2_Intro_4b"		"Podes ver os detalhes do adversário no canto superior esquerdo. Numa partida a sério vais lutar com cada jogador até sobrar um."
	"DAC_Tutorial_V2_Intro_4c"		"Subir o nível de heróis não é a única maneira de ficar mais forte. Estes ícones a piscar aqui no lado direito mostram as alianças que o teu herói pode formar."
	"DAC_Tutorial_V2_Intro_4c1"		"Cada herói pode faz parte de duas ou três alianças. Ter a variedade certa de heróis no exército pode resultar em bónus de aliança formidáveis."
	"DAC_Tutorial_V2_Intro_4c2"		"Neste momento não tens alianças ativas. Abre a Loja e vê se podes recrutar um herói para completar uma aliança."
	"DAC_Tutorial_V2_Intro_4d"		"Boa, parece que podes completar uma das tuas alianças se recrutares o herói destacado! Bora metê-lo na equipa."
	"DAC_Tutorial_V2_Intro_4d1"		"Arrasta a tua nova unidade para o tabuleiro para incluí-la na luta."
	"DAC_Tutorial_V2_Intro_4e"		"Hmm, de acordo com estas coisas vermelhas, só podes ter um herói no tabuleiro. O n.º de heróis que podes ter na luta é igual ao n.º do teu nível."
	"DAC_Tutorial_V2_Intro_4f"		"Isto indica o teu nível. Ganhas 1 XP por ronda automaticamente, mas podes trocar 5 de ouro por 5 XP. Seleciona o botão acima para comprares XP agora."
	"DAC_Tutorial_V2_Intro_4g"		"Perfeito! Agora já podes colocar outro herói no tabuleiro. Nota que, em alguns modos de jogo, o teu nível sobe automaticamente e não precisas de te preocupar com a experiência."
	"DAC_Tutorial_V2_Intro_4h"		"Com dois heróis e uma aliança, acho que nos vamos sair bem nesta luta. "

	"DAC_Tutorial_V2_Intro_5a"		"Bom trabalho! É a tua primeira vitória contra outro jogador (bot)! Como ganhaste, causaste dano à equipa dele, e a tabela foi atualizada."
	"DAC_Tutorial_V2_Intro_5b"		"Como sempre, no início de uma ronda ganhas ouro. Desta vez, também ganhas uma joia. Que bom! Mas o que é uma joia?"
	
	"DAC_Tutorial_V2_Intro_5c"		"O Dota Underlords dá-te as boas-vindas! Parece que já tens alguma experiência com a criação de exércitos e alianças."
	"DAC_Tutorial_V2_Intro_5d"		"Há algo que devias saber, agora que estás em Torre Branca: as coisas são um bocado diferentes nesta cidade."

	"DAC_Tutorial_V2_Intro_6a"		"Vais receber joias quando tiveres vencido ou perdido rondas consecutivas. Joias podem ser inseridas em itens para torná-los mais poderosos."
	"DAC_Tutorial_V2_Intro_6b"		"Itens podem ter joias de Ataque, Defesa e Apoio - uma de cada. Para inserir uma joia, arrasta-a para um item."
	"DAC_Tutorial_V2_Intro_6c"		"E voilà. Podes tocar ou passar o cursor sobre o item para ver como ficou melhor. "

	"DAC_Tutorial_V2_Intro_7a"		"O elemento final é o Underlord, ou seja... tu! O Underlord é o líder do exército, a lutar pelo controlo da cidade de Torre Branca."
	"DAC_Tutorial_V2_Intro_7a1"		"Cada Underlord tem o seu estilo, pontos fortes e habilidades. Normalmente podes escolher mas, desta vez, vamos escolher um por ti."
	"DAC_Tutorial_V2_Intro_7a1_new"	"Podes escolher um Underlord em cada partida, depois da tua equipa estar formada – isto pode ser na 2.ª ou na 10.ª ronda, dependendo do modo de jogo. Vamos então ver."
	"DAC_Tutorial_V2_Intro_7b"		"Cada Underlord tem o seu estilo, pontos fortes e habilidades. Estes também possuem uma de duas possíveis habilidades Ultimate. Escolhe uma para experimentar!"
	"DAC_Tutorial_V2_Intro_7c"		"O teu Underlord luta ao lado do teu exército no tabuleiro e usa as suas habilidades automaticamente. Vamos ver!"

	"DAC_Tutorial_V2_Intro_8a"		"Bom trabalho, concluíste o tutorial!"


	"DAC_Tutorial_Intro2_0"			"As partidas no Dota Underlords duram várias rondas."
	"DAC_Tutorial_Intro2_1"			"Em cada ronda podes recrutar, vender e melhorar os teus heróis antes de mandá-los para a batalha."
	"DAC_Tutorial_Intro2_2"			"Aqui podes ver a tua vida, experiência e nível."
	"DAC_Tutorial_Intro2_3"			"Perdes vida com cada derrota.\nSe a tua vida chegar a zero, perdes o jogo!"	
	"DAC_Tutorial_Intro2_4"			"O teu nível indica quantos heróis podes ter em campo.\nO nível máximo é 10."
	"DAC_Tutorial_Intro2_5"			"Ganhas 1 de experiência por ronda, mas podes gastar ouro para subires de nível mais rápido."

	"DAC_Tutorial_Intro_0"			"O Dota Underlords é fácil: só tens de ser o último jogador vivo."
	"DAC_Tutorial_Intro_1"			"Recruta, vende e melhora os teus heróis antes do combate em cada ronda."
	"DAC_Tutorial_Intro_2"			"Perdes vida com cada derrota no teu tabuleiro.\nSe a tua vida chegar a zero, perdes o jogo!"
	"DAC_Tutorial_Intro_3"			"Só trabalhando em equipa é que tu e os teus heróis vão vencer."
	
	"DAC_Tutorial_FirstUnit_0"		"Começas a nível 1.\nVamos recrutar o teu primeiro herói. Abre a loja."
	"DAC_Tutorial_FirstUnit_1"		"Recruta um destes heróis."
	"DAC_Tutorial_FirstUnit_2"		"Agora, fecha a loja."
	"DAC_Tutorial_FirstUnit_3"		"O herói está agora no teu banco.\nPodes ter até 8 heróis aqui."
	"DAC_Tutorial_FirstUnit_4"		"Arrasta-os do teu banco para o tabuleiro, onde estarão prontos para o combate!"
	
	"DAC_Tutorial_Fight_0"			"As primeiras rondas são sempre contra criptidos, só para aquecer."
	"DAC_Tutorial_Fight_1"			"Vamos lá ver o que vai sair daqui!"
	"DAC_Tutorial_Fight_2"			"Ganhas ouro a cada ronda, que pode ser gasto na loja."	

	"DAC_Tutorial_Combine_Scene_0"	"Os melhores heróis são também os mais caros na loja."
	"DAC_Tutorial_Combine_Scene_1"	"Recruta 3 do mesmo herói para transformá-lo num herói ★★, mais poderoso!"
	"DAC_Tutorial_Combine_Scene_2"	"Combina 3 heróis ★★ num herói ★★★, praticamente imbatível!"
	"DAC_Tutorial_Combine_Scene_3"	"Verifica sempre se os heróis que escolheste voltam a aparecer na loja para poderes recrutá-los e combiná-los mais tarde."

	"DAC_Tutorial_Combine_0"		"Recruta o herói destacado para começares a combinar!"
	"DAC_Tutorial_Combine_1"		"Boa! Para completares a combinação, precisas do terceiro herói."
	"DAC_Tutorial_Combine_2"		"Seleciona o botão de troca para teres novos heróis à escolha.\nCada troca custa 2 de ouro, mas desta vez esta é por conta da casa!"
	"DAC_Tutorial_Combine_3"		"Ali está ele! Recruta-o para combiná-lo num herói ★★ automaticamente."	
	"DAC_Tutorial_Combine_4"		"Excelente! Agora, fecha a loja."
	"DAC_Tutorial_Combine_5"		"Duas estrelas! A próxima ronda vai ser canja."
	
	"DAC_Tutorial_Combine_6"		"Ganhas mais ouro se venceres ou perderes várias rondas consecutivamente."
	
	"DAC_Tutorial_Synergy_Scene_0"	"Cada herói faz parte de duas ou três alianças, que fornecem bónus ofensivos e defensivos formidáveis."
	"DAC_Tutorial_Synergy_Scene_1"	"Recruta heróis diferentes que pertençam à mesma aliança para desbloqueares todo o seu potencial."
	"DAC_Tutorial_Synergy_Scene_2"	"Alianças exigem um número específico de heróis diferentes para ativar cada nível."
	"DAC_Tutorial_Synergy_Scene_3"	"Alcançar alianças de níveis mais altos pode ser a diferença entre a vitória e a derrota."

	"DAC_Tutorial_Synergy_0"		"Seleciona o ícone de uma aliança para veres os efeitos desta."
	"DAC_Tutorial_Synergy_1"		"Abre a loja e recruta mais dois heróis para ativares uma aliança simples!"
	"DAC_Tutorial_Synergy_2"		"Fecha a loja."
	"DAC_Tutorial_Synergy_3"		"Arrasta os heróis para o tabuleiro."
	"DAC_Tutorial_Synergy_4"		"Agora eles estão a trabalhar em equipa!"
	
	"DAC_Tutorial_Items_0"			"Quando vences uma ronda de criptidos, podes escolher uma recompensa para a tua equipa ou para um herói.\nMas se perderes, não podes escolher."
	"DAC_Tutorial_Items_1"			"Abre o separador de itens para equipares o item num dos teus heróis."
	"DAC_Tutorial_Items_2"			"Arrasta o item para um dos teus heróis."
	"DAC_Tutorial_Items_3"			"Nada mal!"
	
	"DAC_Tutorial_PlayerWaves_0"	"As rondas seguintes são contra as equipas dos jogadores à esquerda.\nVais enfrentar uma de cada vez."
	"DAC_Tutorial_PlayerWaves_1"	"Experimenta combinar heróis e formar alianças para alcançares a vitória."
	
	"DAC_Tutorial_EndScene_0"		"Agora vais receber sugestões e dicas durante o resto da partida."
	"DAC_Tutorial_EndScene_1"		"Consulta o Manual para mais detalhes sobre heróis, criptidos, habilidades e regras."
	"DAC_Tutorial_EndScene_2"		"Vai-te a eles!"

	"DAC_Tutorial_Interest_0"		"Ganhas 1 de ouro em juros por cada 10 de ouro que tiveres no fim de cada ronda (até 30 no máximo) no modo Standard e Duplas."

	"DAC_Tutorial_Selling_0"		"Podes vender heróis arrastando-os para o botão de venda."
	
	"DAC_Tutorial_Level_0"			"O teu nível indica quantos heróis podes colocar no tabuleiro."
	"DAC_Tutorial_Level_1"			"Para subires de nível mais rápido, podes gastar 5 de ouro para ganhares 5 de XP."
	"DAC_Tutorial_Level_2"			"Deixar algum ouro de parte para subires de nível mais tarde é uma boa tática."

	"DAC_Tutorial_PlaceHero_0"		"Podes colocar quantos heróis o teu nível de jogador permitir.\nNão te esqueças de ter sempre uma equipa completa!"

	"DAC_Tutorial_Creeps_0"			"De vez em quando participas numa ronda de criptidos, que te podem recompensar com itens poderosos."

	"DAC_Tutorial_LoseHealth_0"		"Perdes vida com cada derrota no teu tabuleiro. Se a tua vida chegar a zero, perdes o jogo!"
	
	
	"DAC_JoinParty_Title"		"Entrar em grupo"
	"DAC_JoinParty_Prompt"		"ID do grupo"	
	"DAC_Party_Invites"			"Convites para o grupo"

	"DAC_Team_Info"				"Dados da equipa"
	"DAC_RenameTeam_Title"		"Mudar nome da equipa"
	"DAC_RenameTeam_Prompt"		"Nome da equipa"
	"DAC_RenameTeam_TeamStats"	"Estatísticas da equipa:"
	"DAC_RenameTeam_NumGames"	"Partidas jogadas: {d:total_games}"
	"DAC_RenameTeam_NumWins"	"Vitórias (1.º lugar): {d:total_first}"
	"DAC_RenameTeam_NumPodiums"	"N.º de vezes no pódio: {d:total_podiums}"
	"DAC_RenameTeam_FirstGame"	"1.ª partida juntos: {t:s:first_game}"
	"DAC_RenameTeam_UnlockAfter_Plural"			"Joga mais {d:games_until_rename} partidas para mudares o nome da equipa"
	"DAC_RenameTeam_UnlockAfter_Singular"		"Joga mais 1 partida para mudares o nome da equipa"
	"DAC_RenameTeam_CooldownAfter_Plural"		"Podes voltar a mudar o nome da equipa após {d:games_until_rename} partidas"
	"DAC_RenameTeam_CooldownAfter_Singular"		"Podes voltar a mudar o nome da equipa após mais 1 partida"
	"DAC_RenameTeam_NewTeamText"				"Os membros desta equipa ainda não jogaram juntos"
	"DAC_RenameTeam_ApplyName"					"Aplicar"
	"DAC_RenameTeam_Close"						"Fechar"

	"DAC_PartyMM_PlayersNotReady"					"Nem todos os jogadores estão prontos"
	"DAC_PartyMM_TooFewPlayers"						"Muito poucos jogadores no grupo"
	"DAC_PartyMM_TooManyPlayers"					"Demasiados jogadores no grupo"
	"DAC_PartyMM_TooManyPlayersMM"					"Mais de 4 jogadores no grupo"
	"DAC_PartyMM_TooManySpectators"					"Demasiados espectadores no grupo"
	"DAC_PartyMM_InvalidVersions"					"Jogadores com versões desatualizadas"
	"DAC_PartyMM_MismatchedVersions"				"Jogadores com versões incompatíveis"
	"DAC_PartyMM_PlayersNotUnlockedRanked"			"Nem todos os jogadores desbloquearam o modo competitivo"
	"DAC_PartyMM_InvalidMatchMode"					"Grupos não podem jogar neste modo"
	"DAC_PartyMM_TooManyPlayersOnTeam"				"Demasiados jogadores numa equipa"
	"DAC_PartyMM_UnableToFillTeam"					"Sem jogadores suficientes para encher equipas"
	"DAC_PartyMM_InvalidTeam"						"Equipa inválida selecionada"

	"DAC_PartyVersion_Mismatched"					"Este utilizador está a usar uma versão incompatível com a tua."
	"DAC_PartyVersion_Invalid"						"Este utilizador está a usar uma versão que já não é suportada."
	"DAC_PartyVersion_Title"						"Versão de jogo inválida"
	
	"DAC_Friends_WindowTitle"						"Amigos"
	"DAC_FriendsCategory_Party"						"No grupo"
	"DAC_FriendsCategory_PartyInvite"				"Convidados"
	"DAC_FriendsCategory_PlayingDAC"				"A jogar"
	"DAC_FriendsCategory_Online"					"Online"
	"DAC_FriendsCategory_Offline"					"Offline"
	"DAC_FriendsCategory_Pending"					"Pendentes"
	"DAC_FriendsCategory_SentInvite"				"Convite enviado"
	"DAC_Friends_Empty"								"A tua lista de amigos está vazia"
	"DAC_Friends_Add_Friend_Tooltip"				"Adicionar amigo"
	"DAC_Friends_Add_Friend_Entry_Placeholder"		"Introduz o ID do amigo a procurar"
	"DAC_Friends_Add_Friend_Your_ID"				"O teu ID de amigo é:"
	"DAC_Friends_Friend_Code_Button"				"Adicionar amigo"
	"DAC_RoundOver_Underlord_TempQuip"				"\"E é por isso que se deixa sempre um aviso!\""
	"DAC_RoundOver_HealthLost_Label"				"de vida perdida"
	"DAC_RoundOver_GoldEarnedLabel"					"de ouro obtido"
	"DAC_RoundOver_Header_RoundWon"					"Ronda ganha"
	"DAC_RoundOver_Header_RoundWonDecisive"			"Vitória decisiva"
	"DAC_RoundOver_Header_RoundWonNarrow"			"Vitória renhida"
	"DAC_RoundOver_Header_RoundLost"				"Ronda perdida"
	"DAC_RoundOver_Header_RoundLostNarrow"			"Derrota por um triz"
	"DAC_RoundOver_Header_FlawlessVictory"			"Vitória impecável"
	"DAC_RoundOver_RoundNumber"						"Dano da ronda"
	"DAC_RoundOver_OpponentName"					"contra {g:dac_player_slot_persona:b:opponent_slot}"

	"dac_settings_cancel"						"Cancelar"
	"dac_settings_apply"						"Aplicar"

	"dac_settings_hotkeys"						"Atalhos"
	"dac_settings_advancedhotkeys"				"Atalhos avançados"
	"dac_settings_options"						"Opções"
	"dac_settings_audio"						"Áudio"
	"dac_settings_about"						"Detalhes"
	"dac_settings_voice"						"Voz"
	"dac_settings_voice_level"					"Volume atual do microfone"
	"dac_settings_voice_steam_link"				"As definições dos dispositivos de gravação são as mesmas que as usadas nas <a href=\"event:DOTAShowSteamVoiceSettings()\">definições de voz do Steam</a>."
	"dac_settings_volume"						"Volume"
	"dac_settings_ios_muted"					"iOS: O Modo Não Incomodar está ligado - Todos os sons serão silenciados."
	"dac_settings_video"						"Vídeo"
	"dac_settings_game"							"Jogo"
	"dac_settings_tab_language"					"Idioma"
	"dac_settings_submitfeedback"				"Enviar feedback"
	"dac_settings_feedback"						"Feedback"
	"dac_Privacy_Policy"						"Política de privacidade"
	"DAC_SettingsCredits"						"Credits"
	"DAC_SettingsShowCredits"					"Show Credits"
	"VALVE"										"VALVe"
	"DAC_Credits_Contractors"					"Contractors"
	"DAC_Credits_VoiceActors"					"Voice Actors"
	"DAC_Credits_Testing"						"Testers"
	"DAC_Credits_Thanks"						"Thanks"


	"dac_settings_usenativeresolution"			"Usar a resolução atual do meu monitor"
	"dac_settings_customresolution"			"Usar definições avançadas"

	"dac_settings_resolution"					"Resolução"
	"dac_settings_rendering"					"Renderização"
	"dac_settings_aspectratio"					"Proporção de imagem"
	"dac_settings_aspectratio43"				"4:3"
	"dac_settings_aspectratio169"				"16:9"
	"dac_settings_aspectratio1610"				"16:10"
	"dac_settings_aspectratio219"				"21:9"
	"dac_settings_resolution_size"				"Tamanho:"
	"dac_settings_resolution_display_mode"		"Modo de visualização:"
	"dac_settings_fullscreen"					"Ecrã completo exclusivo"
	"dac_settings_coop_fullscreen"             "Ecrã completo p/ desktops"
	"dac_settings_window"						"Janela"
	"dac_settings_borderless"					"Janela sem bordas"
	"dac_settings_videodefaults"				"Predefinições"
	"dac_settings_fullscreenbrightness"			"Brilho"
	"dac_settings_basicvideosettings"			"Usar definições básicas"
	"dac_settings_fastestvideo"					"Mais rápido"
	"dac_settings_appearancevideo"				"Melhor aspeto"
	"dac_settings_advancedvideosettings"		"Usar definições avançadas"
	"dac_settings_antialiasing"					"Anti-Aliasing"
	"dac_settings_specular"						"Especular"
	"dac_settings_bloom"						"Bloom (luz/especular)"
	"dac_settings_waterquality"					"Qualidade da água elevada"
	"dac_settings_fog"							"Cáustica / Névoa atmosférica"
	"dac_settings_animateportrait"				"Animar retrato"
	"dac_settings_additivelight"				"Passagem de luz aditiva"
	"dac_settings_worldlight"					"Iluminação global"
	"dac_settings_ambientocclusion"				"Oclusão de ambiente"
	"dac_settings_ambientcreatures"				"Criaturas ambiente"
	"dac_settings_ambient_cloth"				"Simulação de tecidos"
	"dac_settings_normal_maps"					"Normal Maps"
	"dac_settings_parallax_mapping"				"Paralaxe do chão"
	"dac_settings_dashboard_renderquality"		"Painel de alta qualidade"
	"dac_settings_vsync"						"Sincronização vertical"
	"dac_settings_tilt_shift"					"Profundidade de campo"
	"dac_settings_exp_lag_limiter"				"Limitador de input lag (experimental)"
	"dac_settings_renderquality"				"Qualidade da renderização do jogo"
	"dac_settings_shadowquality"				"Qualidade das sombras"
	"dac_settings_shadowquality_off"			"Sem sombras"
	"dac_settings_shadowquality_ultra"			"Ultra"
	"dac_settings_texturequality"				"Qualidade das texturas"
	"dac_settings_texturequality_low"			"Baixa"
	"dac_settings_texturequality_med"			"Média"
	"dac_settings_texturequality_high"			"Alta"
	"dac_settings_particlequality"				"Qualidade dos efeitos"
	"dac_settings_particlequality_low"			"Baixa"
	"dac_settings_particlequality_med"			"Média"
	"dac_settings_particlequality_high"			"Alta"
	"dac_settings_grassquality"					"Relva"
	"dac_settings_tree_wind"					"Vento nas árvores"
	"dac_settings_computeshader"				"Compute Shaders"
	"dac_settings_computeshader_tooltip"		"Apenas disponível com Vulkan e DirectX 11.\nOs \"compute shaders\" melhoram o desempenho na maioria das configurações."
	"dac_settings_fps_max"						"Máximo permitido de frames por segundo"
	"dac_settings_fps_max_tip"						"Valores mais elevados podem ser fornecidos com a opção de arranque +fps_max.\nValores fora do limite permitido irão desativar esta barra."
	"dac_settings_colourblind_mode"				"Modo para daltónicos"
	"dac_settings_draw_unit_outlines"			"Contornos nas unidades"
	"dac_settings_mastervolume"				"Volume geral"
	"dac_settings_gamevolume"					"Sons do jogo"
	"dac_settings_musicvolume"					"Música"
	"dac_settings_voicevolume"					"Voz"
	"dac_settings_gamevoicevolume"				"Falas das unidades"
	"dac_settings_openmic"						"Ativar mic. aberto para comunicação com membros do grupo"
	"dac_settings_openmicthreshold"				"Limiar do microfone aberto"
	"dac_settings_voice_always_sample_mic"		"Pressionar para falar - Simplificado"
	"dac_settings_voice_always_sample_mic_tooltip"	"Mantém o dispositivo de gravação ativo para evitar encravamentos em certos sistemas."
	"dac_settings_audiodefaults"				"Predefinições"
	"dac_settings_defaultaudio"					"Predefinição"
	"dac_settings_sounddevice"					"Dispositivo de som:"
	"dac_settings_speakerconfig"				"Configuração das colunas:"
	"dac_settings_headphones"					"Auscultadores"
	"dac_settings_2speakers"					"2 colunas"
	"dac_settings_4speakers"					"4 colunas"
	"dac_settings_5speakers"					"Sistema de som 5.1"
	"dac_settings_7speakers"					"Sistema de som 7.1"
	"dac_settings_captions"						"Legendas"
	"dac_settings_chat_allow_custom_messages"	"Mostrar chat personalizado"
	"dac_settings_chat_filter_custom_messages"	"Filtrar chat personalizado"
	"dac_settings_playunderlordcombatspeech"	"Falas de Underlords em combate"
	
	"dac_settings_camera_type"					"Câmara"
	"dac_settings_camera_default"				"Padrão"
	"dac_settings_camera_strategic"				"Estratégica"
	"dac_settings_camera_cinematic"				"Cinematográfica"

	"dac_settings_layout_mode"					"Estilo da interface"
	"dac_settings_layout_config_mobile"			"Ecrã pequeno"
	"dac_settings_layout_config_pc"				"Ecrã grande"
	"dac_settings_input_mode"					"Tipo de controlos"
	"dac_settings_input_config_touch"			"Toque"
	"dac_settings_input_config_cursor"			"Cursor"

	"dac_settings_steam"						"Steam"
	"dac_settings_synergies_hide_partial"		"Hide partial Alliances during combat"
	"dac_settings_enable_haptics"				"Ativar resposta háptica"
	"dac_settings_tap_move"						"Ativar deslocação por toque"
	"dac_settings_auto_deploy_units"			"Auto deploy units from your bench if there is room"
	"dac_settings_use_panorama_login"			"Usar sistema antigo de início de sessão"
	"dac_settings_low_violence"					"Modo de baixa violência"
	"dac_settings_filter_offensive_text"		"Ocultar palavras ofensivas"

	"dac_settings_low_violence_changed_title"	"Requer reinicialização"
	"dac_settings_low_violence_changed_body"	"Para aplicar esta alteração, é preciso reiniciar o Dota Underlords"


	"dac_settings_mobile"						"Disp. móvel"
	"dac_mobile_settings"						"Definições de FPS (disp. móvel)"
	"dac_mobile_framerate"						"Limite de FPS (disp. móvel)"
	"dac_settings_fps_15"						"15 FPS (Poupança de bateria)"
	"dac_settings_fps_30"						"30 FPS"
	"dac_settings_fps_60"						"60 FPS"

	"dac_settings_mobile_fps_increase"			"Aumentar limite de FPS durante interações de toque."
	"dac_settings_mobile_fps_increase_charging"		"Permitir aumento de FPS enquanto ligado à corrente."

	"dac_settings_build_version"				"Versão: {d:client_version_number}"

	"dac_settings_developer_options"		"Opções de desenvolvimento"
	"dac_settings_dac_developer_mode"			"dac_developer_mode"
	"dac_settings_cl_showmem"					"cl_showmem"

	"dac_settings_support_options"			"Opções de apoio"
	"dac_support_upload_save_game"				"Enviar partida guardada para o Suporte Steam"
	"dac_support_upload_console_log"			"Enviar relatório da consola para o Suporte Steam"
	"dac_dump_memory_stats"						"Capturar estatísticas de memória"
	"dac_support_upload"						"Enviar para o Suporte Steam"
	"dac_support_upload_error_unknown"			"O envio falhou, erro desconhecido."
	"dac_support_upload_error_no_file"			"O envio falhou, não foi encontrado nenhum ficheiro para enviar."
	"dac_support_upload_success"				"Agradecemos-te por enviares os teus relatórios."

	"dac_settings_no_mode_resolutions"         "Nenhuma resolução compatível"
	"dac_settings_fullscreen_focus_behavior"	"Ecrã completo p/ desktops minimiza o jogo ao perder o foco"
	"dac_settings_render_system"				"API de renderização em uso:"
	"dac_settings_next_render_system"			"API de renderização para o próximo arranque:"
	"dac_settings_render_system_reset"			"Caso o jogo não funcione corretamente após mudares esta definição, podes adicionar -safe_mode às opções de arranque para que o Dota Underlords seja iniciado com a API de renderização predefinida."
	"dac_settings_cur_render_system_tooltip"	"A API de renderização em uso pode ser diferente da que foi pedida se esta não for compatível, falhou ao iniciar, foi substituída pelas opções de arranque ou requerer a instalação de DLC adicional."
	"dac_settings_render_system_tooltip"		"Alterações aqui efetuadas só entrarão em vigor da próxima vez que iniciares o jogo.\nOpções de arranque como -dx9, -dx11, -gl ou -vulkan desativam esta opção, assim como iniciar o jogo no modo de ferramentas."
	"dac_settings_render_system_recommended"	"recomendado"
	"dac_settings_render_system_needs_dlc"		"requer instalação de DLC"

	"dac_settings_cur_language"					"Idioma em uso:"
	"dac_settings_next_language"				"Idioma para o próximo arranque:"
	"dac_settings_system_default_language"		"Idioma do sistema (nenhum definido)"
	"dac_settings_cur_language_tooltip"			"Se nenhum idioma do jogo for definido, será usado o do sistema.\nO idioma em uso pode ser diferente daquele que foi pedido se a opção de idioma pedida for substituída pelas opções de arranque."
	"dac_settings_language_tooltip"				"Alterações aqui efetuadas só entrarão em vigor da próxima vez que iniciares o jogo.\nOpções de arranque como -language ou -textlanguage desativam esta opção."
	"dac_settings_language_restart"             "Reinicia o jogo para que o idioma selecionado seja apresentado."

	"OS_Default_Device"							"Dispositivo padrão"
	"dac_settings_unitspeeh"					"Falas das unidades"
	"dac_settings_unitspeech_off"				"Sem falas"
	"dac_settings_unitspeech_events"			"Eventos"
	"dac_settings_unitspeech_all"				"Todas"
	"dac_settings_playsoundinbackground"		"Som com outra janela ativa"
	"dac_settings_lowlatency_audio"			"Detetar autom. latência de áudio"

	"dac_settings_draw_unit_icons"			"Mostrar ícones das unidades"
	"dac_settings_gameplay_camera_motion"		"Mover câmara durante o combate"
	"dac_settings_show_unit_hints"			"Dicas sobre unidades na loja"

	"dac_item_select_victory"				"Vitória!"
	"dac_item_select_victory_subtitle"		"<span class='SubtitleHighlight'>Escolhe</span> o teu prémio:"
	"dac_item_select_defeat"				"Ronda de neutros perdida"
	"dac_item_select_defeat_subtitle"		"<span class='SubtitleHighlight'>Escolhe</span> um prémio de qualidade inferior:"
	"dac_item_select_unit_count"			"Unidades afetadas: {d:units_on_board} no tabuleiro e {d:units_on_bench} no banco."
	"dac_item_select_hide_choices"			"Tabuleiro"
	"dac_item_select_show_choices"			"Itens"
	"dac_item_select_turbo"					"Seleciona um item"
	"dac_item_select_reroll"				"Reroll"

	"dac_talent_select"						"Seleciona um talento"
	"dac_talent_level"						"{i:talent_level}"


	"dac_item_tooltip_item_type_offensive"		"Item ofensivo"
	"dac_item_tooltip_item_type_defensive"		"Item defensivo"
	"dac_item_tooltip_item_type_support"		"Item de apoio"
	"dac_item_tooltip_item_type_global"			"Item global"
	"dac_item_tooltip_item_type_alliance"		"Item de aliança"
	"dac_item_tooltip_item_type_placeable"		"Utensílio"
	"dac_item_tooltip_item_type_hat"			"Hat"
	
	"DAC_Hero_Unit_Cost"						"Classe {i:UnitCost}"
	"DAC_Hero_Unit_Stats"						"Atributos"
	"DAC_Hero_Unit_Ability"						"Habilidade"

	"Native_DownloadOverMobileLabel"		"Transferir através da rede móvel?"
	"Native_DownloadOverMobileMessage"		"Estás prestes a transferir através da rede móvel. Continuar?"
	"Native_PermissionsTitle"				"Permissões do Dota Underlords"
	"Native_PermissionsText"				"Dota Underlords precisa de permissão para armazenar o conteúdo do jogo no armazenamento externo deste dispositivo."

	"DAC_RankUp_Title"						"Parabéns!"
